user_id,timestamp,event_type,duration,engagement_level,text_data,location,time_of_day
588,2023-10-14 13:09:00,Exercise,15,4,Networking event,Home,Afternoon
37,2023-10-28 10:42:00,Commute,60,5,Networking event,Office,Morning
user_359,2023-10-20 07:29:00,Meeting,30,5,Casual chat with friends,Gym,Morning
user_328,2023-10-09 10:31:00,Break,30,4,Solo reading session,Gym,Morning
26,2023-10-24 14:39:00,Casual Lunch,12,2,Solo reading session,Gym,Afternoon
user_500,2023-10-15 02:49:00,Meeting,45,4,Went for a walk,Gym,Morning
user_96,2023-10-14 16:58:00,Meeting,30,4,Solo reading session,Home,Afternoon
user_494,2023-10-05 07:04:00,Exercise,20,1,Lunch with colleagues,Office,Morning
977,2023-10-15 21:55:00,Exercise,45,5,Discuss project,Gym,Evening
142,2023-10-03 22:49:00,Commute,45,3,Solo reading session,Office,Evening
user_322,2023-10-09 22:48:00,Break,12,1,Team brainstorming,Home,Evening
863,2023-10-26 22:18:00,Casual Lunch,12,1,Lunch with colleagues,Outdoor,Evening
12,2023-10-18 11:51:00,Break,15,2,Long commute,Gym,Morning
user_73,2023-10-17 21:17:00,Commute,20,4,Client meeting,Office,Evening
user_60,2023-10-03 20:45:00,Commute,45,5,Had a coffee break,Gym,Evening
user_298,2023-10-16 05:28:00,Meeting,45,5,Solo reading session,Office,Morning
872,2023-10-16 08:11:00,Break,12,5,Networking event,Gym,Morning
user_281,2023-10-15 00:40:00,Social Interaction,60,4,Long commute,Outdoor,Morning
user_332,2023-10-23 21:02:00,Social Interaction,45,5,Networking event,Office,Evening
user_384,2023-10-03 15:50:00,Break,45,1,Discuss project,Gym,Afternoon
462,2023-10-05 02:14:00,Meeting,60,5,Relaxing at home,Gym,Morning
user_266,2023-10-04 13:01:00,Meeting,15,4,Went for a walk,Home,Afternoon
user_286,2023-10-19 10:19:00,Break,45,3,Client meeting,Home,Morning
user_246,2023-10-19 14:28:00,Meeting,12,3,Discuss project,Home,Afternoon
689,2023-10-15 15:51:00,Commute,20,2,Networking event,Home,Afternoon
user_180,2023-10-30 21:57:00,Casual Lunch,12,4,Workout session,Office,Evening
user_178,2023-10-26 19:23:00,Social Interaction,60,2,Had a coffee break,Gym,Evening
256,2023-10-10 10:29:00,Break,45,3,Team brainstorming,Office,Morning
641,2023-10-03 08:54:00,Break,12,1,Lunch with colleagues,Home,Morning
768,2023-10-08 02:20:00,Break,45,5,Client meeting,Home,Morning
user_469,2023-10-18 13:52:00,Commute,15,5,Casual chat with friends,Outdoor,Afternoon
user_212,2023-10-13 23:26:00,Commute,20,1,Long commute,Home,Evening
791,2023-10-22 11:59:00,Meeting,20,5,Long commute,Office,Morning
469,2023-10-07 12:14:00,Break,45,3,Team brainstorming,Outdoor,Afternoon
user_72,2023-10-28 00:07:00,Commute,20,3,Had a coffee break,Office,Morning
user_497,2023-10-14 06:58:00,Meeting,20,2,Client meeting,Outdoor,Morning
user_374,2023-10-12 02:37:00,Break,45,5,Team brainstorming,Office,Morning
user_453,2023-10-29 11:00:00,Meeting,12,5,Workout session,Home,Morning
user_334,2023-10-12 20:38:00,Break,30,3,Solo reading session,Outdoor,Evening
user_494,2023-10-06 03:33:00,Casual Lunch,60,5,Team brainstorming,Home,Morning
578,2023-10-23 14:11:00,Commute,60,2,Solo reading session,Gym,Afternoon
user_141,2023-10-21 12:45:00,Casual Lunch,15,3,Discuss project,Home,Afternoon
542,2023-10-17 12:42:00,Commute,12,3,Solo reading session,Gym,Afternoon
user_288,2023-10-26 17:26:00,Social Interaction,15,5,Discuss project,Gym,Afternoon
439,2023-10-22 00:20:00,Exercise,45,2,Discuss project,Home,Morning
user_269,2023-10-08 14:10:00,Meeting,12,2,Networking event,Office,Afternoon
user_404,2023-10-10 17:49:00,Exercise,12,2,Discuss project,Office,Afternoon
user_251,2023-10-06 05:39:00,Casual Lunch,12,3,Team brainstorming,Office,Morning
user_182,2023-10-09 19:34:00,Meeting,30,3,Workout session,Outdoor,Evening
user_280,2023-10-16 17:06:00,Meeting,45,1,Client meeting,Home,Afternoon
743,2023-10-29 23:58:00,Break,45,4,Team brainstorming,Gym,Evening
user_346,2023-10-29 03:02:00,Social Interaction,15,2,Networking event,Outdoor,Morning
476,2023-10-12 12:13:00,Casual Lunch,30,2,Discuss project,Gym,Afternoon
691,2023-10-14 10:19:00,Social Interaction,12,3,Discuss project,Gym,Morning
149,2023-10-04 22:31:00,Social Interaction,20,3,Had a coffee break,Home,Evening
user_138,2023-10-17 06:06:00,Social Interaction,30,4,Casual chat with friends,Home,Morning
user_84,2023-10-15 01:14:00,Break,45,4,Casual chat with friends,Outdoor,Morning
451,2023-10-20 15:57:00,Meeting,30,3,Discuss project,Office,Afternoon
678,2023-10-08 07:54:00,Meeting,60,2,Lunch with colleagues,Gym,Morning
user_83,2023-10-01 17:08:00,Social Interaction,15,4,Workout session,Gym,Afternoon
user_172,2023-10-29 19:58:00,Exercise,30,4,Went for a walk,Office,Evening
user_454,2023-10-16 00:19:00,Casual Lunch,20,2,Relaxing at home,Gym,Morning
user_211,2023-10-17 19:26:00,Social Interaction,20,5,Discuss project,Office,Evening
user_454,2023-10-26 04:34:00,Commute,12,5,Workout session,Outdoor,Morning
user_160,2023-10-31 03:52:00,Casual Lunch,15,2,Relaxing at home,Office,Morning
user_146,2023-10-02 23:40:00,Commute,60,3,Had a coffee break,Office,Evening
888,2023-10-21 04:36:00,Commute,45,1,Discuss project,Home,Morning
579,2023-10-24 13:49:00,Casual Lunch,15,5,Lunch with colleagues,Home,Afternoon
129,2023-10-23 11:03:00,Exercise,45,5,Client meeting,Outdoor,Morning
user_131,2023-10-25 02:26:00,Break,15,4,Relaxing at home,Home,Morning
user_290,2023-10-24 22:46:00,Social Interaction,60,5,Client meeting,Office,Evening
337,2023-10-19 21:31:00,Break,20,2,Had a coffee break,Office,Evening
141,2023-10-28 10:53:00,Social Interaction,20,1,Relaxing at home,Gym,Morning
867,2023-10-22 22:35:00,Casual Lunch,12,2,Went for a walk,Outdoor,Evening
295,2023-10-09 13:21:00,Casual Lunch,30,2,Went for a walk,Gym,Afternoon
user_307,2023-10-16 11:59:00,Exercise,60,1,Had a coffee break,Gym,Morning
38,2023-10-11 01:47:00,Exercise,15,1,Networking event,Outdoor,Morning
user_383,2023-10-20 01:32:00,Break,45,3,Casual chat with friends,Outdoor,Morning
user_47,2023-10-27 16:16:00,Social Interaction,30,5,Networking event,Gym,Afternoon
201,2023-10-14 03:46:00,Casual Lunch,12,3,Went for a walk,Office,Morning
197,2023-10-23 22:10:00,Casual Lunch,30,4,Casual chat with friends,Home,Evening
user_313,2023-10-20 22:27:00,Meeting,45,3,Casual chat with friends,Outdoor,Evening
468,2023-10-28 09:00:00,Exercise,15,3,Solo reading session,Outdoor,Morning
user_442,2023-10-05 05:47:00,Social Interaction,45,3,Workout session,Outdoor,Morning
203,2023-10-08 13:43:00,Commute,45,2,Went for a walk,Gym,Afternoon
user_346,2023-10-16 00:10:00,Break,15,4,Workout session,Outdoor,Morning
user_120,2023-10-30 08:16:00,Social Interaction,60,4,Casual chat with friends,Home,Morning
935,2023-10-30 02:05:00,Commute,12,5,Client meeting,Outdoor,Morning
user_16,2023-10-10 04:30:00,Exercise,45,4,Lunch with colleagues,Home,Morning
650,2023-10-19 11:10:00,Break,15,4,Casual chat with friends,Outdoor,Morning
756,2023-10-17 19:50:00,Social Interaction,15,5,Solo reading session,Office,Evening
402,2023-10-02 23:22:00,Commute,60,3,Team brainstorming,Home,Evening
896,2023-10-25 00:32:00,Meeting,12,5,Relaxing at home,Outdoor,Morning
18,2023-10-29 15:09:00,Exercise,12,1,Team brainstorming,Gym,Afternoon
380,2023-10-29 12:06:00,Social Interaction,15,2,Solo reading session,Outdoor,Afternoon
user_104,2023-10-29 02:23:00,Commute,45,5,Team brainstorming,Outdoor,Morning
user_438,2023-10-10 07:46:00,Commute,12,4,Lunch with colleagues,Home,Morning
user_469,2023-10-01 22:16:00,Break,12,4,Team brainstorming,Outdoor,Evening
user_366,2023-10-20 07:27:00,Casual Lunch,15,3,Solo reading session,Gym,Morning
461,2023-10-05 23:50:00,Commute,12,5,Networking event,Office,Evening
user_334,2023-10-09 02:24:00,Social Interaction,15,1,Workout session,Gym,Morning
72,2023-10-18 01:04:00,Break,15,3,Long commute,Office,Morning
925,2023-10-13 02:09:00,Commute,30,1,Client meeting,Gym,Morning
user_11,2023-10-07 10:41:00,Commute,45,5,Relaxing at home,Outdoor,Morning
user_36,2023-10-03 11:35:00,Meeting,12,1,Discuss project,Outdoor,Morning
584,2023-10-13 05:12:00,Break,60,5,Client meeting,Outdoor,Morning
user_222,2023-10-21 04:22:00,Casual Lunch,60,5,Networking event,Gym,Morning
user_171,2023-10-12 10:28:00,Meeting,12,3,Went for a walk,Office,Morning
364,2023-10-19 12:18:00,Social Interaction,30,2,Client meeting,Office,Afternoon
user_20,2023-10-24 11:44:00,Exercise,20,4,Lunch with colleagues,Outdoor,Morning
12,2023-10-13 11:45:00,Meeting,15,1,Solo reading session,Home,Morning
835,2023-10-02 19:45:00,Exercise,45,2,Discuss project,Outdoor,Evening
user_321,2023-10-10 21:34:00,Break,12,5,Casual chat with friends,Outdoor,Evening
user_212,2023-10-23 16:10:00,Casual Lunch,60,3,Casual chat with friends,Gym,Afternoon
user_122,2023-10-16 03:36:00,Exercise,15,3,Went for a walk,Outdoor,Morning
user_189,2023-10-24 04:14:00,Exercise,12,4,Lunch with colleagues,Office,Morning
user_13,2023-10-24 14:16:00,Casual Lunch,15,4,Discuss project,Office,Afternoon
372,2023-10-11 20:31:00,Casual Lunch,60,1,Client meeting,Gym,Evening
37,2023-10-04 16:49:00,Social Interaction,45,5,Relaxing at home,Gym,Afternoon
594,2023-10-26 23:09:00,Break,12,3,Relaxing at home,Home,Evening
user_427,2023-10-31 03:19:00,Meeting,20,4,Lunch with colleagues,Office,Morning
547,2023-10-01 18:59:00,Exercise,30,3,Networking event,Gym,Evening
user_474,2023-10-26 14:19:00,Social Interaction,12,1,Discuss project,Home,Afternoon
70,2023-10-10 15:44:00,Social Interaction,15,3,Solo reading session,Gym,Afternoon
125,2023-10-08 14:31:00,Meeting,60,1,Casual chat with friends,Gym,Afternoon
user_233,2023-10-27 03:58:00,Exercise,12,5,Had a coffee break,Home,Morning
435,2023-10-14 22:57:00,Break,15,3,Workout session,Home,Evening
user_330,2023-10-26 11:23:00,Meeting,12,3,Casual chat with friends,Home,Morning
658,2023-10-16 06:32:00,Social Interaction,30,4,Long commute,Gym,Morning
user_216,2023-10-19 15:24:00,Exercise,20,5,Solo reading session,Outdoor,Afternoon
168,2023-10-20 19:33:00,Exercise,12,3,Networking event,Outdoor,Evening
user_368,2023-10-01 23:41:00,Casual Lunch,30,1,Networking event,Gym,Evening
user_360,2023-10-23 02:11:00,Exercise,20,5,Lunch with colleagues,Outdoor,Morning
442,2023-10-20 19:17:00,Exercise,30,2,Workout session,Office,Evening
375,2023-10-15 17:49:00,Social Interaction,60,1,Casual chat with friends,Gym,Afternoon
36,2023-10-26 21:57:00,Commute,15,4,Workout session,Outdoor,Evening
270,2023-10-09 22:53:00,Exercise,30,2,Networking event,Outdoor,Evening
750,2023-10-19 19:46:00,Social Interaction,30,2,Solo reading session,Outdoor,Evening
671,2023-10-13 21:59:00,Break,15,2,Lunch with colleagues,Office,Evening
user_311,2023-10-25 13:45:00,Social Interaction,30,5,Workout session,Home,Afternoon
262,2023-10-11 14:03:00,Meeting,30,1,Solo reading session,Office,Afternoon
user_177,2023-10-25 23:25:00,Casual Lunch,60,4,Lunch with colleagues,Gym,Evening
955,2023-10-17 23:45:00,Meeting,20,4,Relaxing at home,Office,Evening
user_70,2023-10-17 06:32:00,Casual Lunch,20,2,Discuss project,Home,Morning
744,2023-10-17 00:59:00,Commute,15,3,Long commute,Gym,Morning
user_280,2023-10-28 17:06:00,Break,12,1,Team brainstorming,Outdoor,Afternoon
903,2023-10-26 04:10:00,Break,15,3,Client meeting,Home,Morning
user_282,2023-10-09 07:14:00,Commute,12,2,Workout session,Gym,Morning
user_236,2023-10-17 00:49:00,Commute,15,3,Team brainstorming,Home,Morning
user_486,2023-10-10 15:04:00,Commute,60,3,Long commute,Office,Afternoon
152,2023-10-10 03:03:00,Commute,12,5,Went for a walk,Home,Morning
user_327,2023-10-26 12:29:00,Casual Lunch,45,4,Had a coffee break,Home,Afternoon
514,2023-10-18 18:50:00,Meeting,45,4,Team brainstorming,Office,Evening
user_335,2023-10-07 07:46:00,Casual Lunch,12,4,Team brainstorming,Outdoor,Morning
780,2023-10-17 00:39:00,Meeting,20,2,Solo reading session,Outdoor,Morning
630,2023-10-29 00:57:00,Exercise,20,1,Casual chat with friends,Outdoor,Morning
user_51,2023-10-29 12:17:00,Commute,12,3,Long commute,Office,Afternoon
466,2023-10-15 13:14:00,Commute,45,3,Networking event,Office,Afternoon
user_144,2023-10-07 06:44:00,Social Interaction,12,1,Workout session,Gym,Morning
user_301,2023-10-10 17:34:00,Commute,20,2,Lunch with colleagues,Home,Afternoon
user_480,2023-10-18 01:25:00,Commute,15,2,Long commute,Gym,Morning
user_391,2023-10-08 22:11:00,Commute,30,5,Went for a walk,Office,Evening
user_473,2023-10-23 07:42:00,Commute,60,2,Client meeting,Outdoor,Morning
76,2023-10-17 04:01:00,Commute,12,2,Workout session,Outdoor,Morning
59,2023-10-21 00:48:00,Break,60,5,Long commute,Outdoor,Morning
user_364,2023-10-21 09:36:00,Exercise,30,2,Relaxing at home,Home,Morning
441,2023-10-14 23:33:00,Meeting,15,4,Networking event,Outdoor,Evening
user_249,2023-10-05 06:55:00,Casual Lunch,45,3,Relaxing at home,Home,Morning
379,2023-10-25 04:20:00,Meeting,60,5,Long commute,Gym,Morning
user_118,2023-10-23 08:32:00,Casual Lunch,12,5,Team brainstorming,Gym,Morning
user_332,2023-10-09 20:52:00,Social Interaction,20,3,Lunch with colleagues,Gym,Evening
user_464,2023-10-08 16:51:00,Meeting,45,1,Discuss project,Gym,Afternoon
630,2023-10-03 10:22:00,Casual Lunch,20,4,Relaxing at home,Office,Morning
199,2023-10-26 10:28:00,Exercise,15,2,Long commute,Home,Morning
728,2023-10-21 09:21:00,Casual Lunch,45,3,Casual chat with friends,Office,Morning
user_417,2023-10-20 06:04:00,Break,15,2,Discuss project,Outdoor,Morning
user_330,2023-10-02 03:07:00,Break,30,3,Casual chat with friends,Gym,Morning
850,2023-10-09 22:55:00,Meeting,12,1,Solo reading session,Outdoor,Evening
983,2023-10-22 23:46:00,Meeting,20,3,Had a coffee break,Gym,Evening
996,2023-10-26 13:19:00,Commute,45,5,Workout session,Office,Afternoon
user_2,2023-10-25 01:06:00,Break,45,2,Had a coffee break,Home,Morning
user_358,2023-10-10 13:29:00,Break,15,2,Solo reading session,Outdoor,Afternoon
user_22,2023-10-07 16:25:00,Commute,20,2,Had a coffee break,Outdoor,Afternoon
user_312,2023-10-05 19:20:00,Social Interaction,60,2,Lunch with colleagues,Outdoor,Evening
user_215,2023-10-09 04:30:00,Meeting,20,4,Solo reading session,Gym,Morning
311,2023-10-29 03:01:00,Meeting,15,4,Client meeting,Home,Morning
890,2023-10-25 13:27:00,Meeting,45,4,Workout session,Home,Afternoon
user_461,2023-10-27 10:31:00,Break,45,4,Went for a walk,Outdoor,Morning
571,2023-10-25 03:04:00,Meeting,20,3,Went for a walk,Office,Morning
857,2023-10-02 20:05:00,Exercise,15,2,Networking event,Outdoor,Evening
user_18,2023-10-15 10:04:00,Exercise,30,4,Casual chat with friends,Home,Morning
user_378,2023-10-20 09:31:00,Break,12,1,Team brainstorming,Outdoor,Morning
user_471,2023-10-22 21:08:00,Casual Lunch,15,4,Went for a walk,Gym,Evening
user_8,2023-10-29 15:38:00,Casual Lunch,20,3,Long commute,Gym,Afternoon
346,2023-10-18 20:54:00,Exercise,60,3,Team brainstorming,Home,Evening
user_38,2023-10-11 17:12:00,Exercise,20,2,Networking event,Outdoor,Afternoon
user_327,2023-10-12 12:51:00,Meeting,20,4,Discuss project,Office,Afternoon
813,2023-10-18 05:07:00,Social Interaction,12,2,Long commute,Outdoor,Morning
934,2023-10-14 06:25:00,Meeting,12,4,Went for a walk,Office,Morning
557,2023-10-11 04:01:00,Meeting,12,4,Went for a walk,Office,Morning
user_474,2023-10-14 04:17:00,Casual Lunch,15,5,Relaxing at home,Outdoor,Morning
566,2023-10-04 22:46:00,Commute,15,4,Client meeting,Outdoor,Evening
67,2023-10-25 15:39:00,Break,20,1,Networking event,Home,Afternoon
306,2023-10-03 00:31:00,Commute,45,4,Solo reading session,Gym,Morning
313,2023-10-06 04:18:00,Casual Lunch,60,3,Solo reading session,Gym,Morning
user_107,2023-10-09 11:20:00,Commute,15,4,Workout session,Office,Morning
530,2023-10-29 17:42:00,Commute,12,5,Long commute,Home,Afternoon
477,2023-10-14 02:38:00,Social Interaction,30,3,Discuss project,Office,Morning
181,2023-10-03 18:42:00,Meeting,30,5,Workout session,Outdoor,Evening
338,2023-10-16 05:56:00,Exercise,20,5,Had a coffee break,Office,Morning
user_470,2023-10-29 03:19:00,Meeting,45,3,Client meeting,Outdoor,Morning
user_307,2023-10-30 09:53:00,Exercise,60,1,Long commute,Office,Morning
user_454,2023-10-29 06:22:00,Exercise,15,2,Team brainstorming,Home,Morning
user_203,2023-10-16 13:20:00,Exercise,60,5,Casual chat with friends,Office,Afternoon
user_147,2023-10-07 18:44:00,Commute,12,1,Lunch with colleagues,Office,Evening
82,2023-10-26 05:10:00,Exercise,20,2,Team brainstorming,Gym,Morning
user_403,2023-10-18 19:31:00,Meeting,30,1,Long commute,Outdoor,Evening
662,2023-10-14 21:59:00,Exercise,12,4,Discuss project,Gym,Evening
921,2023-10-13 01:37:00,Commute,15,4,Client meeting,Office,Morning
266,2023-10-18 13:58:00,Social Interaction,30,1,Networking event,Outdoor,Afternoon
632,2023-10-25 13:21:00,Exercise,20,5,Lunch with colleagues,Office,Afternoon
353,2023-10-30 20:45:00,Commute,30,2,Client meeting,Outdoor,Evening
user_60,2023-10-02 18:30:00,Meeting,60,1,Lunch with colleagues,Gym,Evening
272,2023-10-18 08:19:00,Commute,45,1,Went for a walk,Gym,Morning
150,2023-10-22 20:52:00,Meeting,15,4,Long commute,Gym,Evening
user_117,2023-10-22 23:56:00,Casual Lunch,15,4,Relaxing at home,Home,Evening
198,2023-10-21 13:17:00,Meeting,45,4,Had a coffee break,Office,Afternoon
user_308,2023-10-20 16:09:00,Commute,45,4,Relaxing at home,Outdoor,Afternoon
user_488,2023-10-05 03:57:00,Meeting,20,2,Casual chat with friends,Home,Morning
user_258,2023-10-02 13:28:00,Break,12,5,Long commute,Gym,Afternoon
908,2023-10-10 15:20:00,Exercise,20,1,Client meeting,Gym,Afternoon
994,2023-10-27 13:22:00,Casual Lunch,12,5,Had a coffee break,Office,Afternoon
478,2023-10-03 02:46:00,Break,15,2,Team brainstorming,Home,Morning
user_408,2023-10-02 09:09:00,Break,60,2,Relaxing at home,Office,Morning
user_475,2023-10-26 05:42:00,Exercise,60,4,Casual chat with friends,Office,Morning
121,2023-10-04 09:19:00,Commute,60,4,Casual chat with friends,Office,Morning
user_384,2023-10-27 02:37:00,Casual Lunch,12,3,Team brainstorming,Gym,Morning
681,2023-10-04 20:32:00,Casual Lunch,12,5,Relaxing at home,Gym,Evening
739,2023-10-14 12:44:00,Commute,60,4,Solo reading session,Home,Afternoon
user_374,2023-10-20 10:16:00,Exercise,12,4,Client meeting,Home,Morning
512,2023-10-05 00:28:00,Social Interaction,60,1,Went for a walk,Home,Morning
user_90,2023-10-30 13:37:00,Social Interaction,45,3,Discuss project,Home,Afternoon
user_175,2023-10-13 16:54:00,Meeting,15,1,Team brainstorming,Outdoor,Afternoon
user_444,2023-10-01 07:47:00,Commute,15,1,Solo reading session,Gym,Morning
user_295,2023-10-10 23:21:00,Casual Lunch,30,3,Solo reading session,Home,Evening
355,2023-10-22 00:03:00,Casual Lunch,30,2,Discuss project,Home,Morning
211,2023-10-02 11:13:00,Meeting,45,5,Casual chat with friends,Home,Morning
327,2023-10-21 06:29:00,Exercise,12,3,Casual chat with friends,Home,Morning
user_338,2023-10-07 19:14:00,Commute,30,5,Client meeting,Gym,Evening
user_199,2023-10-20 23:47:00,Exercise,12,4,Went for a walk,Home,Evening
204,2023-10-11 15:40:00,Social Interaction,60,4,Client meeting,Office,Afternoon
469,2023-10-22 17:55:00,Commute,15,2,Solo reading session,Gym,Afternoon
user_13,2023-10-28 08:16:00,Exercise,12,2,Team brainstorming,Office,Morning
750,2023-10-28 06:45:00,Meeting,12,2,Client meeting,Outdoor,Morning
445,2023-10-08 14:07:00,Commute,12,3,Went for a walk,Outdoor,Afternoon
963,2023-10-05 16:13:00,Commute,30,1,Went for a walk,Outdoor,Afternoon
user_129,2023-10-28 21:02:00,Social Interaction,45,3,Team brainstorming,Outdoor,Evening
105,2023-10-18 03:28:00,Casual Lunch,15,3,Solo reading session,Gym,Morning
757,2023-10-08 20:44:00,Casual Lunch,45,4,Solo reading session,Home,Evening
53,2023-10-22 14:54:00,Social Interaction,20,1,Had a coffee break,Office,Afternoon
user_470,2023-10-26 10:00:00,Exercise,30,3,Lunch with colleagues,Gym,Morning
user_391,2023-10-17 13:08:00,Casual Lunch,60,4,Relaxing at home,Outdoor,Afternoon
288,2023-10-30 18:48:00,Casual Lunch,20,3,Lunch with colleagues,Gym,Evening
342,2023-10-14 16:34:00,Meeting,12,3,Casual chat with friends,Home,Afternoon
user_226,2023-10-10 01:31:00,Social Interaction,45,2,Casual chat with friends,Office,Morning
